TITLE	unfiltered tris buffer 200uL
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/07/26
TIME	11:27:38
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-0.2
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
Y3UNITS	ABSORBANCE
FIRSTX	400.0000
LASTX	250.0000
NPOINTS	751
FIRSTY	3.42217
MAXY	19.84917
MINY	2.89672
XYDATA
373.2000	3.18199	276.603	0.993539
373.0000	3.21796	276.557	0.99295
372.8000	3.23475	276.523	0.992503
372.6000	3.23918	276.505	0.992271
372.4000	3.27152	276.455	0.991617
372.2000	3.30353	276.402	0.990932
372.0000	3.28731	276.363	0.990426
371.8000	3.29438	276.333	0.990033
371.6000	3.28279	276.323	0.989911
371.4000	3.30454	276.29	0.989481
371.2000	3.30104	276.27	0.989228
371.0000	3.3193	276.257	0.989056
370.8000	3.34119	276.269	0.989207
370.6000	3.36775	276.254	0.989018
370.4000	3.34811	276.247	0.988922
370.2000	3.38424	276.216	0.988522
370.0000	3.37977	276.193	0.988227
369.8000	3.38002	276.159	0.987782
369.6000	3.39549	276.132	0.987432
369.4000	3.4112	276.105	0.987078
369.2000	3.40809	276.086	0.98683
369.0000	3.40692	276.045	0.986306
368.8000	3.40112	276.027	0.986075
368.6000	3.41164	276.003	0.985763
368.4000	3.42169	276.001	0.985731
368.2000	3.42873	275.992	0.985618
368.0000	3.42019	275.982	0.985484
367.8000	3.44387	275.969	0.985322
367.6000	3.42894	275.969	0.985324
367.4000	3.44035	275.969	0.985317
367.2000	3.44981	275.966	0.985279
367.0000	3.45845	275.96	0.985203
366.8000	3.48396	275.934	0.984868
366.6000	3.50185	275.93	0.984817
366.4000	3.51221	275.907	0.984513
366.2000	3.56635	275.899	0.984415
366.0000	3.58559	275.869	0.984019
365.8000	3.58664	275.858	0.983878
365.6000	3.59604	275.843	0.983685
365.4000	3.60751	275.83	0.983513
365.2000	3.66168	275.812	0.983279
365.0000	3.70467	275.809	0.98324
364.8000	3.69694	275.801	0.983137
364.6000	3.73177	275.802	0.983146
364.4000	3.75154	275.79	0.983001
364.2000	3.78875	275.797	0.983089
364.0000	3.79696	275.795	0.983056
363.8000	3.8133	275.805	0.98319
363.6000	3.83541	275.798	0.983094
363.4000	3.89404	275.803	0.983164
363.2000	3.9137	275.785	0.982927
363.0000	3.93178	275.782	0.982897
362.8000	3.96057	275.771	0.982754
362.6000	4.00316	275.771	0.982753
362.4000	4.03875	275.752	0.982502
362.2000	4.06059	275.739	0.982338
362.0000	4.06667	275.734	0.982264
361.8000	4.09124	275.748	0.982456
361.6000	4.11787	275.74	0.982352
361.4000	4.13029	275.748	0.982446
361.2000	4.14818	275.745	0.982417
361.0000	4.16289	275.763	0.982642
360.8000	4.22254	275.755	0.982546
360.6000	4.26291	275.763	0.982649
360.4000	4.29758	275.739	0.982332
360.2000	4.32181	275.749	0.982471
360.0000	4.36067	275.73	0.982223
359.8000	4.39098	275.738	0.982323
359.6000	4.41001	275.735	0.98228
359.4000	4.43892	275.751	0.982495
359.2000	4.46711	275.742	0.98237
359.0000	4.53296	275.754	0.982526
358.8000	4.57582	275.758	0.982588
358.6000	4.62103	275.763	0.982647
358.4000	4.65558	275.765	0.98267
358.2000	4.69895	275.769	0.982722
358.0000	4.71289	275.779	0.982852
357.8000	4.76484	275.796	0.983079
357.6000	4.82081	275.818	0.983357
357.4000	4.87087	275.802	0.983149
357.2000	4.9324	275.821	0.983397
357.0000	4.97966	275.814	0.983308
356.8000	4.99527	275.828	0.983491
356.6000	5.03664	275.819	0.983369
356.4000	5.08616	275.817	0.983344
356.2000	5.09724	275.812	0.983275
356.0000	5.10058	275.829	0.983505
